delivery_time,tracking_nos,tinh_nhan,tinh_phat,tg_quydinh,ngay_gui_bp,time_pcp,tg_chenhlechphat,ma_dv_viettel,ma_buucuc_goc,ma_buucuc_phat,ma_trangthai,ma_doitac,ma_khgui,tg_toantrinh,danhgia_time_gach_bp1,danhgia_time_gach_bp2,danhgia_time_gach_bp3,time_gach_bp,time_gach_bp2,time_gach_bp3,tg_ptc,tg_nhantai_bcp,trong_luong,Ten_File_Nguon,tuyen,tg_chenhlechphat_so,ngay_bat_dau_phai_phat,ngay_phat_cuoi_cung,PTC,PTC_1,danh_gia_giao_hang
8/16/2026,VTPVN9048294238,HNI,QNH,2,2026-08-10,2026-08-12,-7.36 Giờ,TTNEW,DNA,HBO,501,VTPVN,DNA9,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,200,chitietketquaphat_TikTok_15082026.xlsx,HNI->QNH,-7,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043034538,HCM,HCM,2,2026-08-10,2026-08-12,-11.97 Giờ,TTNEW,TT5HCM,HBBDBB,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,6800,chitietketquaphat_TikTok_15082026.xlsx,HCM->HCM,-11,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9044122138,HNI,BNH,2,2026-08-10,2026-08-11,-1.36 Giờ,TTNEW,KVMB08,TSN,501,VTPVN,KVMB085,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-11,2026-08-12,2026-08-14,2026-08-16,2026-08-11,300,chitietketquaphat_TikTok_15082026.xlsx,HNI->BNH,-1,2026-08-11,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9040580037,CTO,NAN,5,2026-08-08,2026-08-12,-78.02 Giờ,TTNEW,LEB,HBNATK,501,VTPVN,LEB3880,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-13,2026-08-16,2026-08-12,900,chitietketquaphat_TikTok_15082026.xlsx,CTO->NAN,-78,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9044232332,HCM,THA,4,2026-08-08,2026-08-12,-61.31 Giờ,TTNEW,TT5HCM,THA008,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->THA,-61,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047429029,THA,CMU,5,2026-08-08,2026-08-12,-84.24 Giờ,TTNEW,HBTHYD,HBCMTU,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->CMU,-84,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9045801737,HNI,DLK,4,2026-08-09,2026-08-11,-52.09 Giờ,TTNEW,GLM,HBDLCK,501,VTPVN,GLM4108,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-11,820,chitietketquaphat_TikTok_15082026.xlsx,HNI->DLK,-52,2026-08-11,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041272534,CTO,HNI,4,2026-08-09,2026-08-12,-63.37 Giờ,TTNEW,CIK,DMO,501,VTPVN,CIK5458,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-14,2026-08-16,2026-08-12,1500,chitietketquaphat_TikTok_15082026.xlsx,CTO->HNI,-63,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043552836,HNI,HCM,4,2026-08-09,2026-08-12,-62.80 Giờ,TTNEW,HBHNQO,HONI,501,VTPVN,HBHNQO3553,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->HCM,-62,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049581638,BDG,HNI,4,2026-08-09,2026-08-12,-63.38 Giờ,TTNEW,HBBDTU,DMO,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,10400,chitietketquaphat_TikTok_15082026.xlsx,BDG->HNI,-63,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041061835,AGG,QNI,4,2026-08-09,2026-08-12,-56.98 Giờ,TTNEW,LXN,CUO,501,VTPVN,LXN3673,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-13,2026-08-16,2026-08-13,7000,chitietketquaphat_TikTok_15082026.xlsx,AGG->QNI,-56,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9042594736,HCM,DLK,3,2026-08-10,2026-08-12,-37.15 Giờ,TTNEW,PHCTH,DLKNEC,501,VTPVN,PHCTH1546,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,2600,chitietketquaphat_TikTok_15082026.xlsx,HCM->DLK,-37,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9045263733,CTO,DLK,3,2026-08-10,2026-08-12,-29.74 Giờ,TTNEW,HBCTTL,HBDLEK,501,VTPVN,HBCTTL3830,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-14,2026-08-16,2026-08-12,2000,chitietketquaphat_TikTok_15082026.xlsx,CTO->DLK,-29,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9045214334,BDG,CMU,3,2026-08-10,2026-08-12,-32.97 Giờ,TTNEW,VKVMN10,HBCMTT,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-14,2026-08-16,2026-08-12,500,chitietketquaphat_TikTok_15082026.xlsx,BDG->CMU,-32,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9044562240,THA,QNH,3,2026-08-10,2026-08-12,-38.51 Giờ,TTNEW,HBTHYD,HBQNDH,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-14,2026-08-16,2026-08-11,400,chitietketquaphat_TikTok_15082026.xlsx,THA->QNH,-38,2026-08-11,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041841136,THA,HYN,3,2026-08-10,2026-08-12,-29.43 Giờ,TTNEW,HBTHYD,HBHYNL,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-13,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->HYN,-29,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9040922434,THA,TNN,3,2026-08-10,2026-08-12,-35.71 Giờ,TTNEW,HBTHYD,HBTNDTY,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->TNN,-35,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9048122335,LSN,THA,3,2026-08-10,2026-08-12,-37.14 Giờ,TTNEW,HBLSVL,THA008,501,VTPVN,HBLSVL1437,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,1800,chitietketquaphat_TikTok_15082026.xlsx,LSN->THA,-37,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041894831,HCM,HCM,2,2026-08-10,2026-08-11,-13.16 Giờ,TTNEW,TT5HCM,BHC,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-11,2026-08-12,2026-08-13,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->HCM,-13,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043203932,THA,THA,2,2026-08-10,2026-08-12,-13.67 Giờ,TTNEW,HBTHYD,HBTHTX,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-12,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->THA,-13,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049282935,HNI,LCI,3,2026-08-10,2026-08-12,-37.42 Giờ,TTNEW,CGHA,HBLCMK,501,VTPVN,CGHA10,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->LCI,-37,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047674433,BDG,LDG,3,2026-08-10,2026-08-12,-39.40 Giờ,TTNEW,HBBDTU,HBLDDD,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-13,2026-08-16,2026-08-12,5200,chitietketquaphat_TikTok_15082026.xlsx,BDG->LDG,-39,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047941836,THA,BNH,3,2026-08-10,2026-08-12,-29.82 Giờ,TTNEW,HBTHYD,TNMY,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-13,400,chitietketquaphat_TikTok_15082026.xlsx,THA->BNH,-29,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041783932,HCM,GLI,3,2026-08-10,2026-08-12,-31.50 Giờ,TTNEW,BMY,HBGLDD,501,VTPVN,BMY51,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,350,chitietketquaphat_TikTok_15082026.xlsx,HCM->GLI,-31,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043223135,HNI,NAN,3,2026-08-10,2026-08-12,-34.83 Giờ,TTNEW,HNITHA,NGDN,501,VTPVN,HNITHA2279,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->NAN,-34,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047694632,HCM,VLG,4,2026-08-10,2026-08-11,-60.54 Giờ,TTNEW,TT5HCM,HBVLVL,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-11,2026-08-12,2026-08-12,2026-08-16,2026-08-11,3400,chitietketquaphat_TikTok_15082026.xlsx,HCM->VLG,-60,2026-08-11,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9046303133,HNI,CBG,3,2026-08-10,2026-08-12,-32.88 Giờ,TTNEW,HN08,HBCBPH,501,VTPVN,HN08292,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-14,2026-08-16,2026-08-12,200,chitietketquaphat_TikTok_15082026.xlsx,HNI->CBG,-32,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043244532,HCM,CMU,2,2026-08-11,2026-08-12,-12.56 Giờ,TTNEW,TT5HCM,HBBLBL,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->CMU,-12,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9040724337,HCM,CTO,2,2026-08-11,2026-08-12,-5.56 Giờ,TTNEW,VVV,HBSTKS,501,VTPVN,VVV1073,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,3500,chitietketquaphat_TikTok_15082026.xlsx,HCM->CTO,-5,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043995040,HCM,CTO,2,2026-08-11,2026-08-12,-13.98 Giờ,TTNEW,TT5HCM,HBSTKS,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->CTO,-13,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9046956833,HNI,LSN,2,2026-08-11,2026-08-12,-10.55 Giờ,TTNEW,HBHNQO,HBLSTD,501,VTPVN,HBHNQO3553,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->LSN,-10,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047955536,HCM,AGG,2,2026-08-11,2026-08-12,-7.78 Giờ,TTNEW,TT5HCM,HBAGVTT,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->AGG,-7,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043515338,HCM,TNH,2,2026-08-11,2026-08-12,-11.07 Giờ,TTNEW,TT5HCM,TNDC,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-12,6000,chitietketquaphat_TikTok_15082026.xlsx,HCM->TNH,-11,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9048644938,HCM,AGG,2,2026-08-11,2026-08-12,-9.03 Giờ,TTNEW,TT5HCM,AGG,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-13,2026-08-16,2026-08-12,3400,chitietketquaphat_TikTok_15082026.xlsx,HCM->AGG,-9,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041615134,BNH,HYN,2,2026-08-11,2026-08-12,-12.42 Giờ,TTNEW,HBBNNT,HBTBHH,501,VTPVN,HBBNNT76,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-14,2026-08-16,2026-08-12,3003,chitietketquaphat_TikTok_15082026.xlsx,BNH->HYN,-12,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049935039,HNI,QNH,2,2026-08-11,2026-08-12,-14.76 Giờ,TTNEW,HN08,PHDG,501,VTPVN,HN08292,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->QNH,-14,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9046024037,HCM,HCM,2,2026-08-11,2026-08-12,-14.90 Giờ,TTNEW,TT5HCM,BDGTHA,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->HCM,-14,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049315333,HNI,BNH,2,2026-08-11,2026-08-12,-8.02 Giờ,TTNEW,HBHNQO,HBBNNT,501,VTPVN,HBHNQO3553,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,210,chitietketquaphat_TikTok_15082026.xlsx,HNI->BNH,-8,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043804435,VTU,HCM,2,2026-08-11,2026-08-12,-9.53 Giờ,TTNEW,PCHI,HBVTCD,501,VTPVN,PCHI433,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,14917,chitietketquaphat_TikTok_15082026.xlsx,VTU->HCM,-9,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047995437,HCM,HCM,2,2026-08-11,2026-08-12,-10.59 Giờ,TTNEW,TT5HCM,LTU,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-12,9000,chitietketquaphat_TikTok_15082026.xlsx,HCM->HCM,-10,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043994438,HCM,AGG,2,2026-08-11,2026-08-12,-7.74 Giờ,TTNEW,TT5HCM,HBAGVTT,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,3000,chitietketquaphat_TikTok_15082026.xlsx,HCM->AGG,-7,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9042021036,THA,AGG,5,2026-08-09,2026-08-12,-87.54 Giờ,TTNEW,HBTHYD,HBKGVT,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-15,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->AGG,-87,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041234736,BDG,QNH,6,2026-08-10,2026-08-13,-2.72 Giờ,TTNEW,HONI,HBQNHK,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-16,,,2026-08-16,2026-08-13,1000,chitietketquaphat_TikTok_15082026.xlsx,BDG->QNH,-2,2026-08-13,2026-08-16,1,1,Giao đúng giờ
8/16/2026,VTPVN9046872937,BDG,BNH,6,2026-08-10,2026-08-12,-4.59 Giờ,TTNEW,VKVMN10,HBBNTS,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-15,2026-08-16,2026-08-16,2026-08-16,2026-08-12,296,chitietketquaphat_TikTok_15082026.xlsx,BDG->BNH,-4,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049002639,LSN,DBN,4,2026-08-10,2026-08-12,-52.43 Giờ,TTNEW,HBLSVL,HBDBTC,501,VTPVN,HBLSVL1437,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-14,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,LSN->DBN,-52,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049583334,VTU,TQG,6,2026-08-10,2026-08-13,-5.33 Giờ,TTNEW,TTH,KXN,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-15,2026-08-16,2026-08-16,2026-08-16,2026-08-13,13200,chitietketquaphat_TikTok_15082026.xlsx,VTU->TQG,-5,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9047894133,BDG,HYN,6,2026-08-10,2026-08-14,-7.95 Giờ,TTNEW,HBBDTU,HBTBTH,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-14,2026-08-16,2026-08-16,2026-08-16,,5200,chitietketquaphat_TikTok_15082026.xlsx,BDG->HYN,-7,2026-08-14,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9043054335,VTU,BNH,6,2026-08-10,2026-08-14,-12.72 Giờ,TTNEW,MYN,VTMBNH002,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-14,2026-08-16,,2026-08-16,2026-08-13,20000,chitietketquaphat_TikTok_15082026.xlsx,VTU->BNH,-12,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9048914432,VLG,DLK,4,2026-08-10,2026-08-12,-56.20 Giờ,TTNEW,HBVLLH,HBDLKN,501,VTPVN,HBVLLH2462,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-12,200,chitietketquaphat_TikTok_15082026.xlsx,VLG->DLK,-56,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041003331,HCM,GLI,4,2026-08-10,2026-08-12,-59.16 Giờ,TTNEW,TT5HCM,HBGLCS,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-13,2026-08-14,2026-08-16,2026-08-13,3500,chitietketquaphat_TikTok_15082026.xlsx,HCM->GLI,-59,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9049522240,BDG,NBH,6,2026-08-10,2026-08-15,-15.64 Giờ,TTNEW,VKVMN10,HBNBHL,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-15,2026-08-16,,2026-08-16,2026-08-13,918,chitietketquaphat_TikTok_15082026.xlsx,BDG->NBH,-15,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9042762137,QNI,DLK,4,2026-08-10,2026-08-12,-56.35 Giờ,TTNEW,QNILHA,HBDLKN,501,VTPVN,QNILHA902,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-13,2026-08-16,2026-08-12,6050,chitietketquaphat_TikTok_15082026.xlsx,QNI->DLK,-56,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9048543133,BDG,HPG,6,2026-08-10,2026-08-12,-4.42 Giờ,TTNEW,HONI,HBHDKM,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-16,,,2026-08-16,2026-08-12,1000,chitietketquaphat_TikTok_15082026.xlsx,BDG->HPG,-4,2026-08-12,2026-08-16,1,1,Giao đúng giờ
8/16/2026,VTPVN9048973938,THA,GLI,3,2026-08-10,2026-08-12,-32.05 Giờ,TTNEW,HBTHYD,HBBDVC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,300,chitietketquaphat_TikTok_15082026.xlsx,THA->GLI,-32,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9048173240,BDG,LSN,6,2026-08-10,2026-08-16,-13.91 Giờ,TTNEW,VSIP,HBLSHL,501,VTPVN,VSIP3846,"",Đúng chỉ tiêu,N/A,N/A,2026-08-16,,,2026-08-16,2026-08-15,3200,chitietketquaphat_TikTok_15082026.xlsx,BDG->LSN,-13,2026-08-15,2026-08-16,1,1,Giao đúng giờ
8/16/2026,VTPVN9045902135,BDG,BNH,6,2026-08-10,2026-08-12,-97.76 Giờ,TTNEW,VKVMN10,TSN,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,350,chitietketquaphat_TikTok_15082026.xlsx,BDG->BNH,-97,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9046383935,BDG,HPG,6,2026-08-10,2026-08-14,-6.90 Giờ,TTNEW,HBBDHP,HBHDCH,501,VTPVN,HBBDHP16,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-14,2026-08-16,,2026-08-16,2026-08-13,15000,chitietketquaphat_TikTok_15082026.xlsx,BDG->HPG,-6,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9041973739,BDG,HPG,6,2026-08-10,2026-08-12,-97.90 Giờ,TTNEW,HBBDHP,HBHDCG,501,VTPVN,HBBDHP16,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-12,2026-08-14,2026-08-16,2026-08-12,15000,chitietketquaphat_TikTok_15082026.xlsx,BDG->HPG,-97,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9040094738,BDG,TQG,6,2026-08-10,2026-08-12,-8.46 Giờ,TTNEW,VKVMN10,HBTQTQ,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-12,2026-08-14,2026-08-16,2026-08-16,2026-08-12,600,chitietketquaphat_TikTok_15082026.xlsx,BDG->TQG,-8,2026-08-12,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9042313740,BDG,PHO,6,2026-08-10,2026-08-13,-6.25 Giờ,TTNEW,VSIP,HBVPTG,501,VTPVN,VSIP3846,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-13,2026-08-16,2026-08-16,2026-08-16,2026-08-13,3600,chitietketquaphat_TikTok_15082026.xlsx,BDG->PHO,-6,2026-08-13,2026-08-16,1,0,Giao đúng giờ
8/16/2026,VTPVN9042354237,BDG,BNH,6,2026-08-10,2026-08-12,-12.75 Giờ,TTNEW,HONI,VEHUG,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-16,,,2026-08-16,2026-08-12,800,chitietketquaphat_TikTok_15082026.xlsx,BDG->BNH,-12,2026-08-12,2026-08-16,1,1,Giao đúng giờ
